videoId,publishedAt,authorDisplayName,textDisplay
wYa0xBh3FSE,2023-07-16,byssch,"Jaja, daar trappen we niet in,  GroenLinks & PvdA. Omzigt & BBB met JA21 is voldoende voor 85 zetels. Het kan over rechts, nieuwe Kamervoorzitter."
k-AMOZQAVyw,2023-07-17,robin & bernhard,Wel sneu dat zo je eigen parij in leven moet houden. Als dit niet werkt welke volgde partij komt dan bij ?
k-AMOZQAVyw,2023-07-17,Delphy Flo,"Poeh...hup SP maak jezelf zichtbaar, wij hebben jullie nodig!  Dit is nu t sneue alternatief..om te janken"
k-AMOZQAVyw,2023-07-17,Richard Van der linden,GAAT NIETS WORDEN
hWyALEjqEoA,2023-07-17,Demeter,"Ik vind met twee partijen op één lijst raar en zielig, als BBB en Omtzigt op één lijst zouden staan, zouden ze zoveel zetels krijgen dat ze niet eens coalitie hoeven te maken"
hWyALEjqEoA,2023-07-17,3Malpjen,Als je samen moet gaan om samen nog wat voor te stellen dan heb je dus eigenlijk verloren. 😂😂😂
hWyALEjqEoA,2023-07-17,Captain Blubber,Minder partijen is tegenwoordig een mooi goed. Ik wens ze het allerbeste! 👍🏼
hWyALEjqEoA,2023-07-17,willem warbout,Twee kleuters die samen gaan werken richting ondergang.
hWyALEjqEoA,2023-07-17,Herman Lighaam,"Ik slaak vele zuchten van verlichting. GL en PvdA gaan Nederland redden van de ondergang.  Eindelijk licht aan het eind van de tunnel. Ga zorgeloos slapen, goede nacht. Klaver en Kuiken houden de wacht.😴😴🤗🥰🤣😂"
hWyALEjqEoA,2023-07-17,MrRepsie,Pure angst! Wetende dat zij anders sowieso niet in het kabinet zullen komen
hWyALEjqEoA,2023-07-17,VPN Consult,"""If we go down.. we go down together"" Weinig arbeiders zullen zich vertegenwoordigd voelen door de duoclub."
hWyALEjqEoA,2023-07-17,Ed,Het is bekend als je groen en rood met elkaar mengt. DONKER BRUIN / ROEST BRUIN!!!
hWyALEjqEoA,2023-07-17,Jan,"Het mediakartel krijgt een waanzinnig orgasme. De poppenkastspelers mogen allemaal de toerbeurt bij NPO, BNR, SBS, RTL aanschuiven. Wat zullen ze genieten van hun WC-eend theater. Moet je die ""commentator"" eens horen. Zo blij ! Mediakartel ? Geniet maar van dit toneelstukje. Wij trappen niet in jullie verhaaltjes. Sterkte !"
hWyALEjqEoA,2023-07-17,View of Today,Ik dacht altijd dat het duurzaam was om afval te scheiden nu mag je het weer in één kliko gooien…😮😊
hWyALEjqEoA,2023-07-17,ellie kramer,Geef ze genoeg aandacht beste media zo dat het volk weer in de verleiding komt om op een kartelpartij te gaan stemmen.🤨
hWyALEjqEoA,2023-07-17,Yvonne Sopacua,Wat erg 😢
hWyALEjqEoA,2023-07-17,delullolorie,"Minder partijen is wat we nodig hebben, en minder ambtenaren. Bij elke nieuwe wet die ze bedenken, 2 andere wetten schrappen"
hWyALEjqEoA,2023-07-17,Ronny de Vries,"Enge mensen daar met slechte ideeen, wat de hard werkende Nederlander veel geld gaat kosten🖕🏻"
hWyALEjqEoA,2023-07-17,Han,"Of wij daar blij mee moeten zijn is nog zeer, zeer de vraag. Wie zijn toch die mensen  die daarop stemmen?"
hWyALEjqEoA,2023-07-17,Juroen,De ondergang van een vrij Nederland. En het wordt met luid gejuich onthaalt. R.i.p. vrije markt en economie.
hWyALEjqEoA,2023-07-17,Henk Verhaeren,Een wolk is het inderdaad. Een wolk vol gebakken linkse lucht.
hWyALEjqEoA,2023-07-17,John de vries,Nou dan weet je zeker dat het nog erger gaat worden ....daarom stem ik FVD
hWyALEjqEoA,2023-07-17,Ineke van Os,🙈 wat een ramp  ..de media zal wel helpen…vooral veel aandacht geven. Ik hoop dat alle stemmers hun verstand gebruiken. Wat een domme leden…maar Atje en Jesse weten wel hoe ze deze moeten bespelen🙈 Ze sprongen al in elkaars arme ..hieruit blijkt al wat een ellende dit zal gaan geven…hopelijke geen jaloerse echtgenoten..  😂
hWyALEjqEoA,2023-07-17,MsVoeten,"Laten we voor een beter Nederland hopen dat het 1 FIASCO gaat worden! Deze wolk is er ook niet voor de eigen nederlandse bevolking, dat zouden we na 13 jaar linkse Rutte kabinetten toch moeten weten!"
hWyALEjqEoA,2023-07-17,Hetiswat,GL en PvdA zijn als kleine kinderen die alweer verliezen bij een potje mens erger je niet en het bord op de grond smijten.
hWyALEjqEoA,2023-07-17,611jrj,"Goede 40.000 mensen hebben dus gestemd voor samenwerking, bij verkiezingen is dat nog geen Kamerzetel"
hWyALEjqEoA,2023-07-17,Henny Kesler,Gelukkig verdwijnt hij ook als sneeuw voor de zon
hWyALEjqEoA,2023-07-17,crypto crypto,"Als je tegen Nederland bent en wil het helemaal afbrokkelt,stem daar dan zeker op.Dit is voor de NIET stemmers door jullie laksheid lijken zulke gekke 'leiders' straks nog populair ook."
hWyALEjqEoA,2023-07-17,Bas Van Keken,Ben je klaar mee 🙈🙈🙈
hWyALEjqEoA,2023-07-17,Rob,Die vechten elkaar binnen 2 jaar de tent uit. Naïef clubje.
hWyALEjqEoA,2023-07-17,CorM,Nu nog de rechtse partijen eens met elkaar gaan samenwerken.
hWyALEjqEoA,2023-07-17,Bobby Steels,Gatver!
hWyALEjqEoA,2023-07-17,Nan Christiaanse,Wensdenken
hWyALEjqEoA,2023-07-17,PixelPhobiac,"Goed zo, minder versplintering"
hWyALEjqEoA,2023-07-17,Tim,bvnl 😊
hWyALEjqEoA,2023-07-17,Kees Toxopeüs,De mengvorm van rood en groen is bruin.
hWyALEjqEoA,2023-07-17,Sietske Feitsma,"Nou,PVV en FVD😬...."
hWyALEjqEoA,2023-07-17,outsideworld76,Is dit wel mogelijk?
hWyALEjqEoA,2023-07-17,Cybernatic,"Lekkere propaganda, media draaide op volle toeren."
hWyALEjqEoA,2023-07-17,Twan Brinkman,Hey geen zetels van de SP stelen >:(
hWyALEjqEoA,2023-07-17,mkruup,Addje (BIGREGISTRATIE) Kuiken.
hWyALEjqEoA,2023-07-17,cha cha peepaa,Ga weg both
hWyALEjqEoA,2023-07-17,Local Area Kobold,"Word leuk om een andere wolk te zien, is niet voorgekomen in mijn leven dat we een linkse samenleving hebben, zal het graag willen zien."
hWyALEjqEoA,2023-07-17,Hawk1626,Lekker bezig links!
3EoAb-l--u0,2023-07-17,Napoleon Bonaparte,"Yes nog maar lastenverzwaringen, fantastisch pvda!"
3EoAb-l--u0,2023-07-17,VPN Consult,"Tijd voor een nieuw tijdperk. Niet meer schaduw Coalitie, maar uit de schaduw keihard oppositie voeren."
3EoAb-l--u0,2023-07-17,René de Ruiter,Koekoek
3EoAb-l--u0,2023-07-17,Jan Sanono,Het fornuis staat aan 👨‍🍳👨‍🍳👨‍🍳
3EoAb-l--u0,2023-07-17,Hetiswat,Communisme 2.0
3EoAb-l--u0,2023-07-17,hoi hoi,Mammie ik kan niet alleen fietsen wil je me duwen? Wie stemd er nou opzoiets. Als PvdA er zou ik me kapot schamen.
0iLGmiUdfTs,2023-07-17,DutchTweaker,Hans Spekman is iemand die trouw blijft aan de sociaal democratie en niet mee gaat in de gekkigheid van wat tegenwoordig pvda en GL zijn.
0iLGmiUdfTs,2023-07-17,nobody,De oversterfte en geboortedaling blijft maar doorzetten sinds 2021. En niemand in de politiek kan het wat schelen. Zorgelijk.
0iLGmiUdfTs,2023-07-17,611jrj,"Toen de PvdA nog een grote politieke partij was moest men niets weten van een lijstverbinding/samenwerking met GroenLinks en SP, kopje koffie samen drinken kon nog net.😅"
0iLGmiUdfTs,2023-07-17,janneman 77,"in de jaren 80 hadden mijn ouders een elke verkiezing een poster van de pvda voor het raam toen was de pvda nog een grote volkspartij voor gewone mensen, tegenwoordig is het een partij voor de grachtengordel en baantjesjagers"
0iLGmiUdfTs,2023-07-17,Imright Imright,Blijf lekker PvdA en GroenLinks stemmen we gaan vanzelf kapot 👍👍
0iLGmiUdfTs,2023-07-17,Jan De jong,De manier waarop Spekman erbij zit is tekenend voor de houding vsn de PvdA bij de aanstaande fusie...
0iLGmiUdfTs,2023-07-17,El Madiba,Hans als jij een echte PVDA man bent durf dan openlijk eerlijk je uit te spreken over een fusie tussen de twee
0iLGmiUdfTs,2023-07-17,we shall never surrender,Als GL en PVDA het echt voor zeggen krijgen dan kan je NL echt opdoeken
0iLGmiUdfTs,2023-07-17,El Madiba,Sorry maar PVDA is niet meer voor de arbeider dus vandaar de fusie tussen GroenLinks en PVDA dus wordt wakker !!
0iLGmiUdfTs,2023-07-17,Sjoerd Dijkstra,fusie gl en pvda is een actie vanuit armoede
0iLGmiUdfTs,2023-07-17,Maurice from Netherlands,Forum & ON ❤
0iLGmiUdfTs,2023-07-17,Ben Staal,Als Timmermans in het torentje komt wordt ik anarchist en ga dan voor geweld!
0iLGmiUdfTs,2023-07-17,John Veerkamp,Natuurlijk moet je samen gaan. [KOMOP]
0iLGmiUdfTs,2023-07-17,twan kroon,Pvda kan die naam niet meer horen pvd grachten gordel past beter😢
0iLGmiUdfTs,2023-07-17,Kees Toxopeüs,De mrngvorm van rood en groen is bruin.
0iLGmiUdfTs,2023-07-17,Van de Berg,Wordt gelukkig niks.
0iLGmiUdfTs,2023-07-17,Van de Berg,Welkom bij SP.
0iLGmiUdfTs,2023-07-17,El Madiba,Maar waar is die nu!
0iLGmiUdfTs,2023-07-17,El Madiba,Frans is niet de man voor de arbeider jammer dat je niet duidelijk durft te zijn !
