videoId,publishedAt,authorDisplayName,textDisplay
nvk7kfcstQo,2023-07-11,yetty,Ik wens en hope voor manier rutte datjij wordt gelukkig mensen  . Politiek is Politiek. Ik  vind jij heb goed gedaan te stopped.  Here op dit aarde daar is nog mooier dingen dan Politiek  .veel veel succes en gezond new leven 💐💐💐
nvk7kfcstQo,2023-07-11,Jimi Bol,'Het is óók niet de bedoeling dat je mijn partijgenoten afvalt'
nvk7kfcstQo,2023-07-11,Huuske Atadogan,"Paupernotte, dat is meer het mannetje waar je tegen zegt: niet aan de raampjes likken he Jantje, voordat hij het busje instapt voor zn werk. Deze man hoort gewoon bij Karwei of ieyts maar toch zeker niet in de politiek."
nvk7kfcstQo,2023-07-11,JohnenPaula Taling,Paternotte de grootste hoop strikt dat daar rondloopt
nvk7kfcstQo,2023-07-11,Jan De jong,En daarna trokken ze zich samen terug voor een romantisch onderhoud in een hotelkamer...
nvk7kfcstQo,2023-07-11,Jon Hagedoorn,Paternotte-gehakt......ik moet er niet aan denken. Dan maar vegetarisch.
nvk7kfcstQo,2023-07-11,Patrick Hup,Waar is die heks
nvk7kfcstQo,2023-07-11,Dineke,"Ik heb niet zoveel met D66, of Paternotte, maar wat mij betreft kreeg hij Rutte aardig op de kast (ik heb zijn repliek uitgetypt anders is het niet te volgen, maar het is weer het aaneenrijgen van woorden, bijzinnen en zinnen waar een hoop geblaat in zit."
nvk7kfcstQo,2023-07-11,JohnenPaula Taling,Stront
_zYkiBYCJwQ,2023-07-11,tomurg,"“Civilized men are more discourteous than savages because they know they can be impolite without having their skulls split, as a general thing.” Robert e Howard"
_zYkiBYCJwQ,2023-07-11,Sil de Wit,"Ik heb nooit gestemd op Rutte en ben het niet met alle punten van de vvd eens, maar Rutte is de beste minister president voor dit land op dit moment."
_zYkiBYCJwQ,2023-07-11,angelo de leo,Eng mannetje die Paternotte.
_zYkiBYCJwQ,2023-07-11,M VR,"Paternotte herhaalt alles wat zich de afgelopen tijd heeft afgespeeld, waar hij toendertijd niets aan deed."
_zYkiBYCJwQ,2023-07-11,Marco P,Er is één man die ik nóg erger vind dan Rutte en dat is Pastoor Paternotte! Dus wat dit betreft sta ik voor het eerst achter Rutte.
_zYkiBYCJwQ,2023-07-11,D Post,"hoe zei Rutte dat ook weer: ""jullie moeten gewoon je bek houden"""
_zYkiBYCJwQ,2023-07-11,Martin van Schaagen,"Man man man, ik geloof niets meer wat Rutte zegt"
_zYkiBYCJwQ,2023-07-11,Bastiaan Stapelberg,Vorige week zat Janneman er nog vuistdiep in bij zijn vriendje
_zYkiBYCJwQ,2023-07-11,Sasha Brinkhorst,Ik vind het goed dat hij een keer er hard tegen ingaat lang niet gezien maar ik ben blij dat ie oprot
_zYkiBYCJwQ,2023-07-11,sosketahero,Hij heeft mark 2 jaar lopen drooglikken en nu hebben ze ineens een verschil.
_zYkiBYCJwQ,2023-07-11,Lieuwe Leeftink,Vervelend naar mannetje die Paternotte (ik noem hem altijd PaterMUNDE)
_zYkiBYCJwQ,2023-07-11,Lub Barends,"2 clowns in debat met elkaar, dat is toch wel ongeveer het leukste aan dit hele circus."
_zYkiBYCJwQ,2023-07-11,Weda,🤡
_zYkiBYCJwQ,2023-07-11,Berrie Bilnaad,Paterenoster das een draad met veel haken eraan
_zYkiBYCJwQ,2023-07-11,Martin van Schaagen,Eigen bevolking eerst een huis
_zYkiBYCJwQ,2023-07-11,just bystander,Nog zo’n huichelaar pepernotte
_zYkiBYCJwQ,2023-07-11,Crypto Dreamer,Verschrikkelijk ja. Nodig dan ook geen mensen uit als je de ruimte en middelen niet hebt. Als NL sla je toch al een modder figuur.
_zYkiBYCJwQ,2023-07-11,Q& Q,De Hofstadgroep is gevallen 🎉
_zYkiBYCJwQ,2023-07-11,Martin van Schaagen,Stop asielzoeker(gelukszoekers)
_zYkiBYCJwQ,2023-07-11,petratlove,ARRRRRGGGH Dank Johan Derksen. Het is niet rulevant het is RELEVANT.
_zYkiBYCJwQ,2023-07-11,Hannie Keijzer,Pattelotte verwijderen foetsie
_zYkiBYCJwQ,2023-07-11,TheChampMan Add me.,"Hij praat in emoties , alleen dwazen vinden dit prachtig ... Hij kan niet de een  liefhebben en de ander niet . Dat is niet liefde of echtheid. En geen leider voor het Land zelf. Alleen maar witte leugens offf kent hij de term van wijsheid niet."
_zYkiBYCJwQ,2023-07-11,Mark Van Oorschot,"Hulde voor Paternotte Het is niet het frame, het is VVD beleid de gezinshereniging te frustreren en traineren."
_zYkiBYCJwQ,2023-07-11,Mpok Ame Ame,Brrrrr D66
_zYkiBYCJwQ,2023-07-11,Moustafa Hajlaa,Ik eis dat alleen BBB reageert en niemand anders
_zYkiBYCJwQ,2023-07-11,A G,Blablablabla. 🤡🤡🤡
_zYkiBYCJwQ,2023-07-11,remco N,Dat zielige mannetje gaat bijna huilen.   Wat een zielepoot
_zYkiBYCJwQ,2023-07-11,Het phenominalebe leven,Wanneer laten jullie eens debatten zien waar thierry de hele kamer voor schut zet met feiten ? De 2 oorlog debatten bijvoorbeeld waar alleen pvv aanwezig wqs
