videoId,publishedAt,authorDisplayName,textDisplay
4QccdPekAuk,2023-07-09,Niels Dorhout,"Ze barst bijna alweer in huilen uit, de tassendraagster van Rutte 😂"
4QccdPekAuk,2023-07-09,Hansje vd Tillaert,"Nee, als de PVV in een coalitie komt met de VVD, dan zou de kans bestaan dat Sidonia de tassendraagster wordt van Geert"
4QccdPekAuk,2023-07-09,Test,Ik zou ook niet met een achterbakse vvd willen samenwerken. Einde rutte lijkt mij
4QccdPekAuk,2023-07-09,Rolf Prejean,"ach, Sophietje..."
4QccdPekAuk,2023-07-09,Herman Mik,Hoezo Holland is vol
4QccdPekAuk,2023-07-09,bryan visser,Tassendrager
p_t2CEXgj0w,2023-07-10,John Ko,Ik bent zo trots op die wilders
p_t2CEXgj0w,2023-07-10,Girly Gamer,De PVV daar red je Nederland mee Wilders❤
p_t2CEXgj0w,2023-07-10,Lynda Lentze,Ik hoop op eerlijke  verkiezingen 🎉🎉
p_t2CEXgj0w,2023-07-10,Billy Sheriff,Ik stem al op de PVV vanaf het begin
p_t2CEXgj0w,2023-07-10,Pe Rietveld,Ach volgende week weet Rutte  het niet meer
p_t2CEXgj0w,2023-07-10,Agnes Van Den Dop,"Nu ,dat hij zegt dat hij respect voor hem heeft kan voor mij niet door de beugel."
p_t2CEXgj0w,2023-07-10,Marilyn Vos,"Kotsmisselijk dit, Rutte heeft heel Nederland kapotgemaakt en hij krijgt er nog net geen oprotpremie erbij. Wat een gelik."
p_t2CEXgj0w,2023-07-10,Pas,Welke partij gaat er wat doen voor sociaal hurend Nederland ? Wil ook een (nieuwbouw)woning met zonnepanelen.
p_t2CEXgj0w,2023-07-10,Ton Hof,Pas moet je eerst rubberboot kopen 😅😅😅😅😅😅
p_t2CEXgj0w,2023-07-10,Jacqueline van der Kooij,Oh gelukkig niet weer Rutte. Een slagveld van problemen achterlatend.
p_t2CEXgj0w,2023-07-10,Rudy Van As,De hele politiek kan mun ballen liken 🍻🥩🥩🥩🌭🌭🌭🌮🌮🌮🚜🚜🚜
p_t2CEXgj0w,2023-07-10,Jan Klaas,📍2:18
p_t2CEXgj0w,2023-07-10,The Dutch Fisherman,Ontzettend zwak en ook ruggengraatloos Geert! Zien we ook meteen uit welk hout deze knakker gesneden is. Maar dat wist ik toch al.
jYhli0obRT8,2023-07-10,DieAKING,Mensen krijgen iets meer betaald en alles wordt een stukkie duurder. Uiteindelijk zit we altijd in hetzelfde schuitje haha.
jYhli0obRT8,2023-07-10,Nico Bosman,"Als mensen om vallen met bosjes,armoede word hier als maar erger,en wat doet een minister niets,niets. Maar welke minister wel"
jYhli0obRT8,2023-07-10,Nico Bosman,"Minister van armoede kan alleen in nederland,"
jYhli0obRT8,2023-07-10,Akka fietje,"Wel en commissie om het te onderzoeken, maar of er daarna maatregelen komen blijft nog een verrassing. Waarom ga je de boel onderzoeken , als je toch geen maatregelen gaat treffen. Heet dat niet tijdrekken"
jYhli0obRT8,2023-07-10,Doortje Leupens,Wie heeft haar geholpen toen ze in zeer christelijke kring zwanger werd zonder man? Familie ?
4QccdPekAuk,2023-07-10,Technoid,12 jaar geleden stapte Wilders uit de formatie en hij wordt daar nog steeds mee geconfronteerd. Heeft iemand wel eens gevraagd of hij hetzelfde weer zou doen met de kennis van nu? Hoe kun je uberhaupt in een democratie partijen voor de verkiezingen uitsluiten? Alsof de VVD nooit uitspraken heeft gedaan die niet door de beugel kunnen of heeft u daar geen actieve herinnering meer aan?
