videoId,publishedAt,kind,title,description,channelTitle,liveBroadcastContent
Rq-0xePq_08,2023-08-22,youtube#video,Presentatie GroenLinks-PvdA lijsttrekker: Frans Timmermans,Frans Timmermans presenteert zijn visie voor Nederland. Ook gaat hij in gesprek met leden van de PvdA en GroenLinks.,GroenLinks-PvdA,none
ULz6YXkzurQ,2023-08-23,youtube#video,"&#39;Samen doen, dan komt het goed&#39; Frans Timmermans, lijsttrekker GroenLinks-PvdA",Op 22 augustus 2023 werd Frans Timmermans gepresenteerd als lijsttrekker van GroenLinks-PvdA. In een volle Caballero ...,GroenLinks-PvdA,none
7PyI0PfNPvg,2023-08-23,youtube#video,"René lacht om eindeloos applaus voor Frans Timmermans: ‘Komt ‘ie, de Messias!’ | VANDAAG INSIDE","Frans Timmermans is officieel de nieuwe lijsttrekker van GroenLinks-PvdA, en kon dinsdagmiddag rekenen op een daverend ...",Vandaag Inside,none
_FMQStxtnU0,2023-08-23,youtube#video,Timmermans over kritiek op wachtgeld: &#39;Moet mijn huur betalen&#39;,Frans Timmermans is officieel gekozen tot lijsttrekker van de linkse combinatie PvdA/GL. Daarmee stopt hij per direct als ...,De Telegraaf,none
ULz6YXkzurQ,2023-08-23,youtube#video,"&#39;Samen doen, dan komt het goed&#39; Frans Timmermans, lijsttrekker GroenLinks-PvdA",Op 22 augustus 2023 werd Frans Timmermans gepresenteerd als lijsttrekker van GroenLinks-PvdA. In een volle Caballero ...,GroenLinks-PvdA,none
JFyCWtd1vcc,2023-09-01,youtube#video,Volgende week presentatie programma Groenlinks/PvdA,In de loop van de volgende week presenteren de PvdA en GroenLinks hun gezamenlijke verkiezingsprogramma. Zo'n 90 procent ...,OOG Groningen,none
5E86Geuo6xM,2023-09-09,youtube#video,Wilfred Genee tegen GroenLinks-PvdA: &#39;Sluit de tent als het nu mislukt&#39;,In deze video van The Friday Move voert Wilfred Genee een discussie met Lisa Westerveld van GroenLinks-PvdA over de vraag ...,BNR,none
4Q_LTvh50Bs,2023-09-09,youtube#video,Verlaag de btw op voeding naar 0%,"Het voorstel van de PVDA om de prijs van onze boodschappen te doen dalen: de btw op voedingsmiddelen, zoals melk, vlees, ...",pvdabelgie,none
Ypls_PbreFI,2023-09-13,youtube#video,Marc Botenga (PVDA) hekelt de minachting van de voorzitter van de Europese Commissie voor werknemers,"Totale minachting voor werknemers vandaag door Ursula von der Leyen, voorzitter van de Europese Commissie, in haar State of ...",pvdabelgie,none
oM9wdeMwOus,2023-09-19,youtube#video,Graaipensioenen: Siegfried Bracke (N-VA) wil de PVDA het zwijgen opleggen. Wij laten ons niet doen!,We worden bedreigd met gerechtelijke stappen door ex-Kamervoorzitter Siegfried Bracke (N-VA). Hoe ver wil hij gaan om zijn ...,pvdabelgie,none
